"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","exp_type","correct_response","acc","decision","record_acc","decision_2"
"","","","","","image-keyboard-response","1404","1770435","0.0-0.0-15.0-1.11","null","../data/img/test/triangle/triangle48_2.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","1405","1771319","0.0-0.0-15.0-2.11","883","<p> </p>","k","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","1406","1771685","0.0-0.0-15.0-3.11","365","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","1407","1772195","0.0-0.0-15.0-0.12","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1408","1772402","0.0-0.0-15.0-1.12","null","../data/img/test/circle/circle36_5.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","1409","1774084","0.0-0.0-15.0-2.12","1681","<p> </p>","k","","No_info","0","好人","yes",""
"","","","","","html-keyboard-response","1410","1776091","0.0-0.0-15.0-3.12","null","<p style =' color : white'>你认为刚才你的判断是?</p>","null","","","","","no",""
"","","","","","html-keyboard-response","1411","1776594","0.0-0.0-15.0-0.13","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1412","1776806","0.0-0.0-15.0-1.13","null","../data/img/test/circle/circle41_1.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","1413","1778812","0.0-0.0-15.0-2.13","null","<p> </p>","null","","No_info","0","","yes",""
"","","","","","html-keyboard-response","1414","1780817","0.0-0.0-15.0-3.13","null","<p style =' color : white'>你认为刚才你的判断是?</p>","null","","","","","no",""
"","","","","","html-keyboard-response","1415","1781321","0.0-0.0-15.0-0.14","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1416","1781534","0.0-0.0-15.0-1.14","null","../data/img/test/circle/circle52_2.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","1417","1783392","0.0-0.0-15.0-2.14","1857","<p> </p>","j","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","1418","1784287","0.0-0.0-15.0-3.14","894","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","1419","1784795","0.0-0.0-15.0-0.15","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1420","1785006","0.0-0.0-15.0-1.15","null","../data/img/test/square/square86_2.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","1421","1786749","0.0-0.0-15.0-2.15","1742","<p> </p>","l","","Bad","1","坏人","yes",""
"","","","","","html-keyboard-response","1422","1787933","0.0-0.0-15.0-3.15","1183","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","错误"
"","","","","","html-keyboard-response","1423","1788445","0.0-0.0-15.0-0.16","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1424","1788654","0.0-0.0-15.0-1.16","null","../data/img/test/square/square22_4.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","1425","1790662","0.0-0.0-15.0-2.16","null","<p> </p>","null","","Bad","0","","yes",""
"","","","","","html-keyboard-response","1426","1792669","0.0-0.0-15.0-3.16","null","<p style =' color : white'>你认为刚才你的判断是?</p>","null","","","","","no",""
"","","","","","html-keyboard-response","1427","1793181","0.0-0.0-15.0-0.17","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1428","1793390","0.0-0.0-15.0-1.17","null","../data/img/test/square/square34_5.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","1429","1795395","0.0-0.0-15.0-2.17","null","<p> </p>","null","","Bad","0","","yes",""
"","","","","","html-keyboard-response","1430","1797406","0.0-0.0-15.0-3.17","null","<p style =' color : white'>你认为刚才你的判断是?</p>","null","","","","","no",""
"","","","","","html-keyboard-response","1431","1797916","0.0-0.0-15.0-0.18","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1432","1798121","0.0-0.0-15.0-1.18","null","../data/img/test/square/square84_5.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","1433","1799478","0.0-0.0-15.0-2.18","1357","<p> </p>","k","","Bad","0","好人","yes",""
"","","","","","html-keyboard-response","1434","1800495","0.0-0.0-15.0-3.18","1015","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","1435","1801000","0.0-0.0-15.0-0.19","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1436","1801210","0.0-0.0-15.0-1.19","null","../data/img/test/circle/circle60_2.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","1437","1803218","0.0-0.0-15.0-2.19","null","<p> </p>","null","","No_info","0","","yes",""
"","","","","","html-keyboard-response","1438","1804810","0.0-0.0-15.0-3.19","1591","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","1439","1805317","0.0-0.0-15.0-0.20","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1440","1805522","0.0-0.0-15.0-1.20","null","../data/img/test/triangle/triangle81_2.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","1441","1807530","0.0-0.0-15.0-2.20","null","<p> </p>","null","","Good","0","","yes",""
"","","","","","html-keyboard-response","1442","1808466","0.0-0.0-15.0-3.20","934","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","1443","1808973","0.0-0.0-15.0-0.21","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1444","1809181","0.0-0.0-15.0-1.21","null","../data/img/test/square/square13_1.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","1445","1810874","0.0-0.0-15.0-2.21","1692","<p> </p>","k","","Bad","1","坏人","yes",""
"","","","","","html-keyboard-response","1446","1811684","0.0-0.0-15.0-3.21","810","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","1447","1812198","0.0-0.0-15.0-0.22","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1448","1812406","0.0-0.0-15.0-1.22","null","../data/img/test/triangle/triangle64_4.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","1449","1813855","0.0-0.0-15.0-2.22","1448","<p> </p>","j","","Good","0","坏人","yes",""
"","","","","","html-keyboard-response","1450","1815354","0.0-0.0-15.0-3.22","1498","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","错误"
"","","","","","html-keyboard-response","1451","1815861","0.0-0.0-15.0-0.23","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1452","1816069","0.0-0.0-15.0-1.23","null","../data/img/test/circle/circle89_1.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","1453","1816820","0.0-0.0-15.0-2.23","750","<p> </p>","k","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","1454","1818011","0.0-0.0-15.0-3.23","1191","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","错误"
"","","","","","html-keyboard-response","1455","1818517","0.0-0.0-15.0-0.24","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1456","1818721","0.0-0.0-15.0-1.24","null","../data/img/test/triangle/triangle34_5.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","1457","1820482","0.0-0.0-15.0-2.24","1760","<p> </p>","l","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","1458","1821641","0.0-0.0-15.0-3.24","1159","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","1459","1822145","0.0-0.0-15.0-0.25","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1460","1822355","0.0-0.0-15.0-1.25","null","../data/img/test/circle/circle83_1.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","1461","1823846","0.0-0.0-15.0-2.25","1491","<p> </p>","j","","No_info","0","好人","yes",""
"","","","","","html-keyboard-response","1462","1824857","0.0-0.0-15.0-3.25","1010","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","1463","1825361","0.0-0.0-15.0-0.26","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1464","1825569","0.0-0.0-15.0-1.26","null","../data/img/test/circle/circle57_3.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","1465","1826611","0.0-0.0-15.0-2.26","1041","<p> </p>","k","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","1466","1827795","0.0-0.0-15.0-3.26","1183","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","1467","1828299","0.0-0.0-15.0-0.27","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1468","1828505","0.0-0.0-15.0-1.27","null","../data/img/test/square/square22_5.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","1469","1830074","0.0-0.0-15.0-2.27","1568","<p> </p>","l","","Bad","1","坏人","yes",""
"","","","","","html-keyboard-response","1470","1831284","0.0-0.0-15.0-3.27","1209","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","1471","1831789","0.0-0.0-15.0-0.28","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1472","1831995","0.0-0.0-15.0-1.28","null","../data/img/test/square/square24_2.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","1473","1833431","0.0-0.0-15.0-2.28","1435","<p> </p>","j","","Bad","0","好人","yes",""
"","","","","","html-keyboard-response","1474","1834584","0.0-0.0-15.0-3.28","1153","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","1475","1835093","0.0-0.0-15.0-0.29","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1476","1835301","0.0-0.0-15.0-1.29","null","../data/img/test/circle/circle3_1.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","1477","1836514","0.0-0.0-15.0-2.29","1207","<p> </p>","j","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","1478","1837527","0.0-0.0-15.0-3.29","1012","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","1479","1838037","0.0-0.0-15.0-0.30","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1480","1838245","0.0-0.0-15.0-1.30","null","../data/img/test/square/square0_1.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","1481","1840025","0.0-0.0-15.0-2.30","1779","<p> </p>","k","","Bad","1","坏人","yes",""
"","","","","","html-keyboard-response","1482","1841261","0.0-0.0-15.0-3.30","1235","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","1483","1841773","0.0-0.0-15.0-0.31","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1484","1841978","0.0-0.0-15.0-1.31","null","../data/img/test/triangle/triangle58_4.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","1485","1843895","0.0-0.0-15.0-2.31","1916","<p> </p>","l","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","1486","1844908","0.0-0.0-15.0-3.31","1012","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","1487","1845418","0.0-0.0-15.0-0.32","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1488","1845628","0.0-0.0-15.0-1.32","null","../data/img/test/square/square23_2.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","1489","1847637","0.0-0.0-15.0-2.32","null","<p> </p>","null","","Bad","0","","yes",""
"","","","","","html-keyboard-response","1490","1849643","0.0-0.0-15.0-3.32","null","<p style =' color : white'>你认为刚才你的判断是?</p>","null","","","","","no",""
"","","","","","html-keyboard-response","1491","1850155","0.0-0.0-15.0-0.33","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","1492","1850361","0.0-0.0-15.0-1.33","null","../data/img/test/square/square2_5.png","null","","Bad","0","Noinclude","",""
